2.69900E+00	8.15217E+02	3.55280E+03
2.76400E+00	7.86646E+02	3.50621E+03
2.83100E+00	7.58696E+02	3.45963E+03
2.89900E+00	7.31988E+02	3.40994E+03
2.96900E+00	7.05901E+02	3.36335E+03
3.04100E+00	6.80745E+02	3.31988E+03
3.11400E+00	6.56522E+02	3.27329E+03
3.18900E+00	6.32919E+02	3.22981E+03
3.26500E+00	6.10248E+02	3.18634E+03
3.34300E+00	5.88199E+02	3.14596E+03
3.42200E+00	5.67081E+02	3.10342E+03
3.50300E+00	5.46584E+02	3.06242E+03
3.58500E+00	5.26708E+02	3.02112E+03
3.66900E+00	5.07453E+02	2.98168E+03
3.75400E+00	4.88820E+02	2.94255E+03
3.84100E+00	4.71118E+02	2.90404E+03
3.92900E+00	4.54037E+02	2.86615E+03
4.01900E+00	4.37267E+02	2.82919E+03
4.11000E+00	4.21429E+02	2.79286E+03
4.20200E+00	4.06522E+02	2.75714E+03
4.29500E+00	3.92547E+02	2.72267E+03
4.38700E+00	3.79193E+02	2.68975E+03
4.47800E+00	3.67391E+02	2.65807E+03
4.56900E+00	3.56522E+02	2.62919E+03
4.65300E+00	3.47205E+02	2.60217E+03
4.73200E+00	3.39441E+02	2.57795E+03
4.80700E+00	3.32919E+02	2.55590E+03
4.87500E+00	3.27950E+02	2.53758E+03
4.93700E+00	3.24224E+02	2.52174E+03
4.99300E+00	3.21739E+02	2.50870E+03
5.04200E+00	3.20497E+02	2.49814E+03
5.08500E+00	3.19565E+02	2.48944E+03
5.12300E+00	3.19565E+02	2.48261E+03
5.15600E+00	3.19876E+02	2.47733E+03
5.18500E+00	3.20807E+02	2.47329E+03
5.21100E+00	3.21429E+02	2.46988E+03
5.23400E+00	3.22671E+02	2.46708E+03
5.25600E+00	3.23602E+02	2.46491E+03
5.27500E+00	3.24534E+02	2.46304E+03
5.29300E+00	3.25155E+02	2.46118E+03
5.31000E+00	3.25776E+02	2.45963E+03
5.32700E+00	3.26398E+02	2.45776E+03
5.34300E+00	3.26708E+02	2.45590E+03
5.35900E+00	3.27019E+02	2.45342E+03
5.37400E+00	3.27019E+02	2.45124E+03
5.39000E+00	3.26708E+02	2.44907E+03
5.40600E+00	3.26398E+02	2.44658E+03
5.42300E+00	3.26087E+02	2.44379E+03
5.43900E+00	3.25466E+02	2.44068E+03
5.45600E+00	3.24534E+02	2.43758E+03
5.47400E+00	3.23602E+02	2.43416E+03
5.49200E+00	3.22360E+02	2.43043E+03
5.51100E+00	3.21118E+02	2.42671E+03
5.53000E+00	3.19876E+02	2.42267E+03
5.55000E+00	3.18323E+02	2.41832E+03
5.57100E+00	3.16770E+02	2.41366E+03
5.59300E+00	3.15217E+02	2.40901E+03
5.61500E+00	3.13354E+02	2.40404E+03
5.63800E+00	3.11801E+02	2.39845E+03
5.66200E+00	3.09752E+02	2.39317E+03
5.68700E+00	3.07795E+02	2.38758E+03
5.71200E+00	3.05776E+02	2.38199E+03
5.73900E+00	3.03727E+02	2.37609E+03
5.76600E+00	3.01615E+02	2.37019E+03
5.79400E+00	2.99472E+02	2.36398E+03
5.82300E+00	2.97267E+02	2.35776E+03
5.85300E+00	2.95093E+02	2.35124E+03
5.88400E+00	2.92857E+02	2.34472E+03
5.91600E+00	2.90652E+02	2.33820E+03
5.94900E+00	2.88447E+02	2.33168E+03
5.98300E+00	2.86242E+02	2.32484E+03
6.01700E+00	2.84006E+02	2.31801E+03
6.05200E+00	2.81801E+02	2.31087E+03
6.08900E+00	2.79627E+02	2.30404E+03
6.12600E+00	2.77484E+02	2.29689E+03
6.16400E+00	2.75342E+02	2.28944E+03
6.20300E+00	2.73230E+02	2.28230E+03
6.24300E+00	2.71180E+02	2.27484E+03
6.28400E+00	2.69130E+02	2.26739E+03
6.32600E+00	2.67143E+02	2.25963E+03
6.36800E+00	2.65186E+02	2.25217E+03
6.41200E+00	2.63261E+02	2.24441E+03
6.45700E+00	2.61398E+02	2.23665E+03
6.50200E+00	2.59534E+02	2.22857E+03
6.54800E+00	2.57764E+02	2.22050E+03
6.59600E+00	2.55994E+02	2.21211E+03
6.64400E+00	2.54286E+02	2.20404E+03
6.69300E+00	2.52609E+02	2.19534E+03
6.74400E+00	2.50963E+02	2.18696E+03
6.79500E+00	2.49348E+02	2.17795E+03
6.84800E+00	2.47764E+02	2.16925E+03
6.90100E+00	2.46180E+02	2.15994E+03
6.95600E+00	2.44658E+02	2.15093E+03
7.01200E+00	2.43199E+02	2.14161E+03
7.07000E+00	2.41739E+02	2.13199E+03
7.12800E+00	2.40311E+02	2.12236E+03
7.18900E+00	2.38882E+02	2.11273E+03
7.24700E+00	2.37484E+02	2.10311E+03
7.31100E+00	2.36118E+02	2.09317E+03
7.37600E+00	2.34783E+02	2.08323E+03
7.44200E+00	2.33416E+02	2.07360E+03
7.51100E+00	2.32112E+02	2.06366E+03
7.58200E+00	2.30807E+02	2.05404E+03
7.65500E+00	2.29503E+02	2.04410E+03
7.73000E+00	2.28199E+02	2.03447E+03
7.80800E+00	2.26925E+02	2.02516E+03
7.88800E+00	2.25559E+02	2.01522E+03
7.97200E+00	2.24286E+02	2.00621E+03
